 Location:  5S 156E  26 Aug 1991 to 21 Nov 2013 ( 8124 times,  4 blocks) Gen. Date Nov 23 2013
 Units: Sea Surface Temperature (C), -9.99 = missing
 Time: 1200 26 Aug 1991 to 1200 10 Apr 1993 (index     1 to   594,  594 times)
 Depth (M):        1 QUALITY SOURCE
 19911228 1200 30.57 4 1
 19911229 1200 30.31 4 1
 19911230 1200 30.19 4 1
 19911231 1200 30.12 4 1
 19920101 1200 30.11 4 1
 19920102 1200 30.01 4 1
 19920103 1200 29.92 4 1
 19920104 1200 29.84 4 1
 19920105 1200 29.71 4 1
 19920106 1200 29.64 4 1
 19920107 1200 29.49 4 1
 19920108 1200 29.39 4 1
 19920109 1200 29.33 4 1
 19920110 1200 29.39 4 1
 19920111 1200 29.27 4 1
 19920112 1200 29.35 4 1
 19920113 1200 29.34 4 1
 19920114 1200 -9.99 0 0
 19920115 1200 29.43 4 1
 19920116 1200 29.54 4 1
 19920117 1200 29.47 4 1
 19920118 1200 29.18 4 1
 19920119 1200 29.21 4 1
 19920120 1200 29.31 4 1
 19920121 1200 29.27 4 1
 19920122 1200 29.21 4 1
 19920123 1200 29.33 4 1
 19920124 1200 29.32 4 1
 19920125 1200 29.30 4 1
 19920126 1200 29.27 4 1
 19920127 1200 29.50 4 1
 19920128 1200 29.08 4 1
 19920129 1200 28.91 4 1
 19920130 1200 29.33 4 1
 19920131 1200 29.42 4 1
 19920201 1200 29.59 4 1
 19920202 1200 29.32 4 1
 19920203 1200 29.18 4 1
 19920204 1200 29.67 4 1
 19920205 1200 29.52 4 1
 19920206 1200 29.48 4 1
 19920207 1200 29.29 4 1
 19920208 1200 29.21 4 1
 19920209 1200 29.35 4 1
 19920210 1200 29.51 4 1
 19920211 1200 29.44 4 1
 19920212 1200 29.14 4 1
 19920213 1200 29.28 4 1
 19920214 1200 29.41 4 1
 19920215 1200 29.33 4 1
 19920216 1200 29.09 4 1
 19920217 1200 28.97 4 1
 19920218 1200 28.95 4 1
 19920219 1200 28.79 4 1
 19920220 1200 28.68 4 1
 19920221 1200 28.85 4 1
 19920222 1200 29.11 4 1
 19920223 1200 28.98 4 1
 19920224 1200 28.81 4 1
 19920225 1200 28.86 4 1
 19920226 1200 -9.99 0 0
 19920227 1200 28.52 4 1
 19920228 1200 28.35 4 1
 19920229 1200 28.44 4 1
 19920301 1200 28.38 4 1
 19920302 1200 28.37 4 1
 19920303 1200 28.29 4 1
 19920304 1200 28.46 4 1
 19920305 1200 28.21 4 1
 19920306 1200 28.13 4 1
 19920307 1200 28.07 4 1
 19920308 1200 28.12 4 1
 19920309 1200 28.11 4 1
 19920310 1200 27.73 4 1
 19920311 1200 27.12 4 1
 19920312 1200 27.06 4 1
 19920313 1200 27.65 4 1
 19920314 1200 27.67 4 1
 19920315 1200 28.21 4 1
 19920316 1200 28.62 4 1
 19920317 1200 28.78 4 1
 19920318 1200 28.94 4 1
 19920319 1200 29.27 4 1
 19920320 1200 29.01 4 1
 19920321 1200 28.77 4 1
 19920322 1200 28.79 4 1
 19920323 1200 28.88 4 1
 19920324 1200 28.86 4 1
 19920325 1200 29.22 4 1
 19920326 1200 29.02 4 1
 19920327 1200 28.85 4 1
 19920328 1200 29.03 4 1
 19920329 1200 29.37 4 1
 19920330 1200 29.32 4 1
 19920331 1200 29.77 4 1
 19920401 1200 30.11 4 1
 19920402 1200 29.80 4 1
 19920403 1200 29.80 4 1
 19920404 1200 29.64 4 1
 19920405 1200 29.92 4 1
 19920406 1200 29.83 4 1
 19920407 1200 29.38 4 1
 19920408 1200 29.61 4 1
 19920409 1200 29.24 4 1
 19920410 1200 29.26 4 1
 19920411 1200 29.13 4 1
 19920412 1200 29.35 4 1
 19920413 1200 29.17 4 1
 19920414 1200 28.99 4 1
 19920415 1200 28.86 4 1
 19920416 1200 28.55 4 1
 19920417 1200 28.55 4 1
 19920418 1200 28.42 4 1
 19920419 1200 28.40 4 1
 19920420 1200 28.51 4 1
 19920421 1200 28.57 4 1
 19920422 1200 28.37 4 1
 19920423 1200 28.57 4 1
 19920424 1200 28.93 4 1
 19920425 1200 28.64 4 1
 19920426 1200 28.49 4 1
 19920427 1200 28.71 4 1
 19920428 1200 29.22 4 1
 19920429 1200 28.93 4 1
 19920430 1200 28.46 4 1
 19920501 1200 28.71 4 1
 19920502 1200 28.88 4 1
 19920503 1200 29.18 4 1
 19920504 1200 28.93 4 1
 19920505 1200 28.78 4 1
 19920506 1200 28.59 4 1
 19920507 1200 28.28 4 1
 19920508 1200 28.58 4 1
 19920509 1200 28.69 4 1
 19920510 1200 28.75 4 1
 19920511 1200 28.53 4 1
 19920512 1200 28.58 4 1
 19920513 1200 28.77 4 1
 19920514 1200 28.84 4 1
 19920515 1200 28.54 4 1
 19920516 1200 28.69 4 1
 19920517 1200 28.54 4 1
 19920518 1200 28.60 4 1
 19920519 1200 28.93 4 1
 19920520 1200 28.86 4 1
 19920521 1200 28.51 4 1
 19920522 1200 28.51 4 1
 19920523 1200 28.51 4 1
 19920524 1200 28.64 4 1
 19920525 1200 28.53 4 1
 19920526 1200 28.63 4 1
 19920527 1200 28.67 4 1
 19920528 1200 29.00 4 1
 19920529 1200 29.18 4 1
 19920530 1200 29.37 4 1
 19920531 1200 29.05 4 1
 19920601 1200 28.86 4 1
 19920602 1200 28.81 4 1
 19920603 1200 28.54 4 1
 19920604 1200 28.62 4 1
 19920605 1200 28.63 4 1
 19920606 1200 28.51 4 1
 19920607 1200 28.54 4 1
 19920608 1200 28.78 4 1
 19920609 1200 28.90 4 1
 19920610 1200 28.65 4 1
 19920611 1200 28.85 4 1
 19920612 1200 29.07 4 1
 19920613 1200 29.10 4 1
 19920614 1200 29.10 4 1
 19920615 1200 29.12 4 1
 19920616 1200 29.28 4 1
 19920617 1200 29.67 4 1
 19920618 1200 29.06 4 1
 19920619 1200 28.60 4 1
 19920620 1200 28.96 4 1
 19920621 1200 28.63 4 1
 19920622 1200 28.48 4 1
 19920623 1200 28.32 4 1
 19920624 1200 28.18 4 1
 19920625 1200 28.52 4 1
 19920626 1200 28.79 4 1
 19920627 1200 28.91 4 1
 19920628 1200 28.88 4 1
 19920629 1200 28.74 4 1
 19920630 1200 28.76 4 1
 19920701 1200 28.89 4 1
 19920702 1200 28.79 4 1
 19920703 1200 28.62 4 1
 19920704 1200 28.35 4 1
 19920705 1200 28.38 4 1
 19920706 1200 28.48 4 1
 19920707 1200 28.75 4 1
 19920708 1200 28.78 4 1
 19920709 1200 28.88 4 1
 19920710 1200 -9.99 0 0
 19920711 1200 -9.99 0 0
 19920712 1200 28.78 4 1
 19920713 1200 28.80 4 1
 19920714 1200 28.79 4 1
 19920715 1200 28.84 4 1
 19920716 1200 28.68 4 1
 19920717 1200 28.77 4 1
 19920718 1200 28.80 4 1
 19920719 1200 28.92 4 1
 19920720 1200 29.01 4 1
 19920721 1200 29.24 4 1
 19920722 1200 29.22 4 1
 19920723 1200 29.06 4 1
 19920724 1200 29.09 4 1
 19920725 1200 28.99 4 1
 19920726 1200 28.83 4 1
 19920727 1200 28.59 4 1
 19920728 1200 28.33 4 1
 19920729 1200 28.54 4 1
 19920730 1200 28.64 4 1
 19920731 1200 28.28 4 1
 19920801 1200 28.49 4 1
 19920802 1200 28.86 4 1
 19920803 1200 29.11 4 1
 19920804 1200 29.10 4 1
 19920805 1200 29.23 4 1
 19920806 1200 28.78 4 1
 19920807 1200 29.03 4 1
 19920808 1200 28.80 4 1
 19920809 1200 28.94 4 1
 19920810 1200 28.67 4 1
 19920811 1200 28.75 4 1
 19920812 1200 28.66 4 1
 19920813 1200 28.87 4 1
 19920814 1200 28.80 4 1
 19920815 1200 28.68 4 1
 19920816 1200 28.62 4 1
 19920817 1200 28.69 4 1
 19920818 1200 28.65 4 1
 19920819 1200 28.60 4 1
 19920820 1200 28.48 4 1
 19920821 1200 28.51 4 1
 19920822 1200 28.50 4 1
 19920823 1200 28.46 4 1
 19920824 1200 28.56 4 1
 19920825 1200 28.53 4 1
 19920826 1200 28.62 4 1
 19920827 1200 28.78 4 1
 19920828 1200 28.92 4 1
 19920829 1200 29.07 4 1
 19920830 1200 28.94 4 1
 19920831 1200 29.22 4 1
 19920901 1200 29.06 4 1
 19920902 1200 28.64 4 1
 19920903 1200 28.73 4 1
 19920904 1200 28.78 4 1
 19920905 1200 28.85 4 1
 19920906 1200 28.69 4 1
 19920907 1200 -9.99 0 0
 19920908 1200 28.72 4 1
 19920909 1200 29.02 4 1
 19920910 1200 -9.99 0 0
 19920911 1200 28.64 1 5
 19920912 1200 28.44 1 5
 19920913 1200 28.43 1 5
 19920914 1200 28.52 1 5
 19920915 1200 28.54 1 5
 19920916 1200 28.60 1 5
 19920917 1200 28.88 1 5
 19920918 1200 29.11 1 5
 19920919 1200 29.34 1 5
 19920920 1200 29.12 1 5
 19920921 1200 28.62 1 5
 19920922 1200 28.65 1 5
 19920923 1200 28.75 1 5
 19920924 1200 28.79 1 5
 19920925 1200 28.86 1 5
 19920926 1200 29.01 1 5
 19920927 1200 28.83 1 5
 19920928 1200 28.92 1 5
 19920929 1200 28.86 1 5
 19920930 1200 28.97 1 5
 19921001 1200 29.27 1 5
 19921002 1200 29.09 1 5
 19921003 1200 29.06 1 5
 19921004 1200 29.14 1 5
 19921005 1200 29.31 1 5
 19921006 1200 29.95 1 5
 19921007 1200 29.93 1 5
 19921008 1200 29.56 1 5
 19921009 1200 29.08 1 5
 19921010 1200 28.95 1 5
 19921011 1200 29.07 1 5
 19921012 1200 29.06 1 5
 19921013 1200 29.13 1 5
 19921014 1200 28.94 1 5
 19921015 1200 29.01 1 5
 19921016 1200 29.22 1 5
 19921017 1200 29.10 1 5
 19921018 1200 29.28 1 5
 19921019 1200 29.21 1 5
 19921020 1200 29.15 1 5
 19921021 1200 29.21 1 5
 19921022 1200 29.20 1 5
 19921023 1200 29.34 1 5
 19921024 1200 29.35 1 5
 19921025 1200 29.37 1 5
 19921026 1200 29.37 1 5
 19921027 1200 29.37 1 5
 19921028 1200 29.36 1 5
 19921029 1200 29.31 1 5
 19921030 1200 29.36 1 5
 19921031 1200 29.36 1 5
 19921101 1200 29.36 1 5
 19921102 1200 29.40 1 5
 19921103 1200 29.47 1 5
 19921104 1200 29.55 1 5
 19921105 1200 29.70 1 5
 19921106 1200 29.80 1 5
 19921107 1200 29.73 1 5
 19921108 1200 29.32 1 5
 19921109 1200 29.62 1 5
 19921110 1200 29.40 1 5
 19921111 1200 29.41 1 5
 19921112 1200 29.39 1 5
 19921113 1200 29.35 1 5
 19921114 1200 29.48 1 5
 19921115 1200 29.16 1 5
 19921116 1200 29.42 1 5
 19921117 1200 29.42 1 5
 19921118 1200 29.28 1 5
 19921119 1200 29.22 1 5
 19921120 1200 29.55 1 5
 19921121 1200 29.45 1 5
 19921122 1200 29.34 1 5
 19921123 1200 29.32 1 5
 19921124 1200 29.44 1 5
 19921125 1200 29.21 1 5
 19921126 1200 29.28 1 5
 19921127 1200 29.50 1 5
 19921128 1200 29.79 1 5
 19921129 1200 29.86 1 5
 19921130 1200 30.11 1 5
 19921201 1200 30.07 1 5
 19921202 1200 30.40 1 5
 19921203 1200 30.40 1 5
 19921204 1200 30.49 1 5
 19921205 1200 30.39 1 5
 19921206 1200 30.15 1 5
 19921207 1200 30.60 1 5
 19921208 1200 30.63 1 5
 19921209 1200 30.24 1 5
 19921210 1200 30.18 1 5
 19921211 1200 30.30 1 5
 19921212 1200 30.18 1 5
 19921213 1200 30.06 1 5
 19921214 1200 29.58 1 5
 19921215 1200 29.58 1 5
 19921216 1200 29.50 1 5
 19921217 1200 29.35 1 5
 19921218 1200 29.78 1 5
 19921219 1200 29.86 1 5
 19921220 1200 29.80 1 5
 19921221 1200 29.37 1 5
 19921222 1200 29.39 1 5
 19921223 1200 29.33 1 5
 19921224 1200 29.38 1 5
 19921225 1200 29.32 1 5
 19921226 1200 29.38 1 5
 19921227 1200 29.41 1 5
 19921228 1200 29.43 1 5
 19921229 1200 29.35 1 5
 19921230 1200 29.14 1 5
 19921231 1200 28.96 1 5
 19930101 1200 28.58 1 5
 19930102 1200 28.38 1 5
 19930103 1200 28.23 1 5
 19930104 1200 28.32 1 5
 19930105 1200 28.46 1 5
 19930106 1200 28.37 1 5
 19930107 1200 29.03 1 5
 19930108 1200 29.05 1 5
 19930109 1200 29.20 1 5
 19930110 1200 29.24 1 5
 19930111 1200 29.09 1 5
 19930112 1200 29.02 1 5
 19930113 1200 29.35 1 5
 19930114 1200 29.49 1 5
 19930115 1200 29.72 1 5
 19930116 1200 29.33 1 5
 19930117 1200 29.22 1 5
 19930118 1200 29.58 1 5
 19930119 1200 29.27 1 5
 19930120 1200 28.92 1 5
 19930121 1200 28.98 1 5
 19930122 1200 29.07 1 5
 19930123 1200 29.52 1 5
 19930124 1200 29.62 1 5
 19930125 1200 29.72 1 5
 19930126 1200 29.90 1 5
 19930127 1200 29.43 1 5
 19930128 1200 29.39 1 5
 19930129 1200 29.37 1 5
 19930130 1200 29.50 1 5
 19930131 1200 29.04 1 5
 19930201 1200 28.87 1 5
 19930202 1200 29.01 1 5
 19930203 1200 29.05 1 5
 19930204 1200 28.89 1 5
 19930205 1200 28.96 1 5
 19930206 1200 28.88 1 5
 19930207 1200 28.53 1 5
 19930208 1200 28.37 1 5
 19930209 1200 28.63 1 5
 19930210 1200 28.85 1 5
 19930211 1200 -9.99 0 0
 19930212 1200 28.59 1 5
 19930213 1200 28.56 1 5
 19930214 1200 28.74 1 5
 19930215 1200 28.82 1 5
 19930216 1200 28.97 1 5
 19930217 1200 29.32 1 5
 19930218 1200 28.90 1 5
 19930219 1200 28.85 1 5
 19930220 1200 28.87 1 5
 19930221 1200 29.04 1 5
 19930222 1200 29.09 1 5
 19930223 1200 28.78 1 5
 19930224 1200 28.56 1 5
 19930225 1200 28.31 1 5
 19930226 1200 28.11 1 5
 19930227 1200 28.14 1 5
 19930228 1200 28.48 1 5
 19930301 1200 28.35 1 5
 19930302 1200 28.43 1 5
 19930303 1200 28.79 1 5
 19930304 1200 28.73 1 5
 19930305 1200 29.36 1 5
 19930306 1200 28.84 1 5
 19930307 1200 29.00 1 5
 19930308 1200 28.82 1 5
 19930309 1200 28.65 1 5
 19930310 1200 28.41 1 5
 19930311 1200 28.50 1 5
 19930312 1200 28.12 1 5
 19930313 1200 27.86 1 5
 19930314 1200 28.12 1 5
 19930315 1200 28.24 1 5
 19930316 1200 28.19 1 5
 19930317 1200 28.49 1 5
 19930318 1200 28.83 1 5
 19930319 1200 28.47 1 5
 19930320 1200 28.42 1 5
 19930321 1200 28.37 1 5
 19930322 1200 28.53 1 5
 19930323 1200 28.95 1 5
 19930324 1200 28.85 1 5
 19930325 1200 28.93 1 5
 19930326 1200 29.44 1 5
 19930327 1200 29.54 1 5
 19930328 1200 29.36 1 5
 19930329 1200 29.74 1 5
 19930330 1200 29.76 1 5
 19930331 1200 29.39 1 5
 19930401 1200 29.22 1 5
 19930402 1200 29.52 1 5
 19930403 1200 29.30 1 5
 19930404 1200 29.65 1 5
 19930405 1200 29.90 1 5
 19930406 1200 29.68 1 5
 19930407 1200 29.22 1 5
 19930408 1200 29.06 1 5
 19930409 1200 29.08 1 5
 19930410 1200 28.94 1 5
 Time: 1200 17 Dec 1993 to 1200 20 Jan 1998 (index   845 to  2340, 1496 times)
 Depth (M):        1 QUALITY SOURCE
 YYYYMMDD HHMM   SST Q S
 19931217 1200 29.75 1 5
 19931218 1200 29.79 1 5
 19931219 1200 29.70 1 5
 19931220 1200 29.64 1 5
 19931221 1200 29.77 1 5
 19931222 1200 30.10 1 5
 19931223 1200 29.74 1 5
 19931224 1200 29.76 1 5
 19931225 1200 29.72 1 5
 19931226 1200 29.85 1 5
 19931227 1200 29.92 1 5
 19931228 1200 29.80 1 5
 19931229 1200 29.59 1 5
 19931230 1200 29.51 1 5
 19931231 1200 29.45 1 5
 19940101 1200 29.37 1 5
 19940102 1200 29.35 1 5
 19940103 1200 29.26 1 5
 19940104 1200 29.40 1 5
 19940105 1200 29.25 1 5
 19940106 1200 29.21 1 5
 19940107 1200 29.22 1 5
 19940108 1200 29.36 1 5
 19940109 1200 29.08 1 5
 19940110 1200 29.13 1 5
 19940111 1200 29.11 1 5
 19940112 1200 29.06 1 5
 19940113 1200 29.03 1 5
 19940114 1200 29.01 1 5
 19940115 1200 28.84 1 5
 19940116 1200 28.86 1 5
 19940117 1200 28.91 1 5
 19940118 1200 29.01 1 5
 19940119 1200 29.40 1 5
 19940120 1200 29.17 1 5
 19940121 1200 29.00 1 5
 19940122 1200 29.13 1 5
 19940123 1200 28.96 1 5
 19940124 1200 28.78 1 5
 19940125 1200 28.98 1 5
 19940126 1200 28.84 1 5
 19940127 1200 29.03 1 5
 19940128 1200 29.37 1 5
 19940129 1200 29.44 1 5
 19940130 1200 29.59 1 5
 19940131 1200 29.71 1 5
 19940201 1200 29.56 1 5
 19940202 1200 29.80 1 5
 19940203 1200 30.09 1 5
 19940204 1200 30.39 1 5
 19940205 1200 30.41 1 5
 19940206 1200 30.17 1 5
 19940207 1200 30.33 1 5
 19940208 1200 30.00 1 5
 19940209 1200 30.40 1 5
 19940210 1200 30.25 1 5
 19940211 1200 29.90 1 5
 19940212 1200 29.91 1 5
 19940213 1200 29.76 1 5
 19940214 1200 29.79 1 5
 19940215 1200 29.77 1 5
 19940216 1200 29.81 1 5
 19940217 1200 29.97 1 5
 19940218 1200 29.81 1 5
 19940219 1200 29.77 1 5
 19940220 1200 29.61 1 5
 19940221 1200 29.77 1 5
 19940222 1200 29.64 1 5
 19940223 1200 29.41 1 5
 19940224 1200 29.31 1 5
 19940225 1200 29.28 1 5
 19940226 1200 29.22 1 5
 19940227 1200 29.35 1 5
 19940228 1200 29.60 1 5
 19940301 1200 29.52 1 5
 19940302 1200 29.52 1 5
 19940303 1200 29.73 1 5
 19940304 1200 29.74 1 5
 19940305 1200 29.78 1 5
 19940306 1200 30.23 1 5
 19940307 1200 30.51 1 5
 19940308 1200 30.74 1 5
 19940309 1200 30.65 1 5
 19940310 1200 30.53 1 5
 19940311 1200 30.60 1 5
 19940312 1200 30.57 1 5
 19940313 1200 30.48 1 5
 19940314 1200 30.31 1 5
 19940315 1200 30.47 1 5
 19940316 1200 30.53 1 5
 19940317 1200 30.67 1 5
 19940318 1200 30.42 1 5
 19940319 1200 30.12 1 5
 19940320 1200 30.13 1 5
 19940321 1200 30.05 1 5
 19940322 1200 29.89 1 5
 19940323 1200 29.65 1 5
 19940324 1200 29.54 1 5
 19940325 1200 29.38 1 5
 19940326 1200 29.79 1 5
 19940327 1200 29.86 1 5
 19940328 1200 29.76 1 5
 19940329 1200 29.67 1 5
 19940330 1200 29.52 1 5
 19940331 1200 29.41 1 5
 19940401 1200 29.67 1 5
 19940402 1200 29.59 1 5
 19940403 1200 29.75 1 5
 19940404 1200 29.90 1 5
 19940405 1200 29.91 1 5
 19940406 1200 30.02 1 5
 19940407 1200 29.95 1 5
 19940408 1200 29.74 1 5
 19940409 1200 29.86 1 5
 19940410 1200 30.02 1 5
 19940411 1200 29.73 1 5
 19940412 1200 30.05 1 5
 19940413 1200 30.30 1 5
 19940414 1200 29.96 1 5
 19940415 1200 30.03 1 5
 19940416 1200 29.62 1 5
 19940417 1200 29.90 1 5
 19940418 1200 29.88 1 5
 19940419 1200 29.95 1 5
 19940420 1200 29.58 1 5
 19940421 1200 29.36 1 5
 19940422 1200 29.60 1 5
 19940423 1200 29.73 1 5
 19940424 1200 29.52 1 5
 19940425 1200 29.95 1 5
 19940426 1200 29.47 1 5
 19940427 1200 29.60 1 5
 19940428 1200 29.59 1 5
 19940429 1200 29.50 1 5
 19940430 1200 29.43 1 5
 19940501 1200 29.60 1 5
 19940502 1200 29.52 1 5
 19940503 1200 29.51 1 5
 19940504 1200 29.72 1 5
 19940505 1200 29.79 1 5
 19940506 1200 29.46 1 5
 19940507 1200 29.70 1 5
 19940508 1200 30.01 1 5
 19940509 1200 29.67 1 5
 19940510 1200 29.65 1 5
 19940511 1200 29.66 1 5
 19940512 1200 29.54 1 5
 19940513 1200 29.51 1 5
 19940514 1200 29.41 1 5
 19940515 1200 29.27 1 5
 19940516 1200 29.40 1 5
 19940517 1200 29.38 1 5
 19940518 1200 29.38 1 5
 19940519 1200 29.39 1 5
 19940520 1200 29.54 1 5
 19940521 1200 29.61 1 5
 19940522 1200 29.51 1 5
 19940523 1200 29.36 1 5
 19940524 1200 29.44 1 5
 19940525 1200 29.42 1 5
 19940526 1200 29.48 1 5
 19940527 1200 29.47 1 5
 19940528 1200 29.49 1 5
 19940529 1200 29.52 1 5
 19940530 1200 29.47 1 5
 19940531 1200 29.42 1 5
 19940601 1200 29.49 1 5
 19940602 1200 29.45 1 5
 19940603 1200 29.40 1 5
 19940604 1200 29.36 1 5
 19940605 1200 29.30 1 5
 19940606 1200 29.21 1 5
 19940607 1200 29.21 1 5
 19940608 1200 29.13 1 5
 19940609 1200 29.09 1 5
 19940610 1200 29.04 1 5
 19940611 1200 29.10 1 5
 19940612 1200 29.10 1 5
 19940613 1200 29.00 1 5
 19940614 1200 28.91 1 5
 19940615 1200 29.23 1 5
 19940616 1200 29.25 1 5
 19940617 1200 29.43 1 5
 19940618 1200 29.34 1 5
 19940619 1200 29.13 1 5
 19940620 1200 29.20 1 5
 19940621 1200 29.36 1 5
 19940622 1200 29.24 1 5
 19940623 1200 29.14 1 5
 19940624 1200 29.34 1 5
 19940625 1200 29.50 1 5
 19940626 1200 29.45 1 5
 19940627 1200 30.00 1 5
 19940628 1200 30.07 1 5
 19940629 1200 29.98 1 5
 19940630 1200 29.95 1 5
 19940701 1200 30.03 1 5
 19940702 1200 29.93 1 5
 19940703 1200 29.70 1 5
 19940704 1200 29.62 1 5
 19940705 1200 29.50 1 5
 19940706 1200 29.47 1 5
 19940707 1200 29.47 1 5
 19940708 1200 29.42 1 5
 19940709 1200 29.34 1 5
 19940710 1200 29.30 1 5
 19940711 1200 29.27 1 5
 19940712 1200 29.13 1 5
 19940713 1200 29.07 1 5
 19940714 1200 29.27 1 5
 19940715 1200 28.80 1 5
 19940716 1200 28.92 1 5
 19940717 1200 28.75 1 5
 19940718 1200 28.82 1 5
 19940719 1200 28.87 1 5
 19940720 1200 28.87 1 5
 19940721 1200 28.71 1 5
 19940722 1200 28.59 1 5
 19940723 1200 28.52 1 5
 19940724 1200 28.55 1 5
 19940725 1200 28.46 1 5
 19940726 1200 28.43 1 5
 19940727 1200 28.47 1 5
 19940728 1200 28.49 1 5
 19940729 1200 28.65 1 5
 19940730 1200 28.65 1 5
 19940731 1200 28.65 1 5
 19940801 1200 28.74 1 5
 19940802 1200 28.89 1 5
 19940803 1200 28.90 1 5
 19940804 1200 28.89 1 5
 19940805 1200 29.19 1 5
 19940806 1200 28.97 1 5
 19940807 1200 29.02 1 5
 19940808 1200 29.01 1 5
 19940809 1200 29.00 1 5
 19940810 1200 28.93 1 5
 19940811 1200 28.87 1 5
 19940812 1200 28.88 1 5
 19940813 1200 28.99 1 5
 19940814 1200 29.00 1 5
 19940815 1200 28.71 1 5
 19940816 1200 28.87 1 5
 19940817 1200 29.03 1 5
 19940818 1200 28.84 1 5
 19940819 1200 28.63 1 5
 19940820 1200 28.72 1 5
 19940821 1200 28.71 1 5
 19940822 1200 28.80 1 5
 19940823 1200 28.62 1 5
 19940824 1200 28.50 1 5
 19940825 1200 28.48 1 5
 19940826 1200 28.78 1 5
 19940827 1200 28.71 1 5
